"TOA5","CR1000_cigar","CR1000","E3121","CR1000.Std.22","CPU:SBGmeas.CR1","6736","SBG_meas"
"TIMESTAMP","RECORD","BigRedButtonPressed","SBG","SBG_flux"
"TS","RN","","",""
"","","Smp","Smp","Smp"
"2017-05-16 15:46:37.55",248,0,0.0245992,0.04667779
"2017-05-16 15:46:37.6",249,0,0.02527315,0.04795664
"2017-05-16 15:46:37.65",250,0,0.02527315,0.04795664
"2017-05-16 15:46:37.7",251,0,0.02392525,0.04539895
"2017-05-16 15:46:37.75",252,0,0.02527315,0.04795664
"2017-05-16 15:46:37.8",253,0,0.0245992,0.04667779
"2017-05-16 15:46:37.85",254,0,0.0245992,0.04667779
"2017-05-16 15:46:37.9",255,0,0.02493617,0.04731721
"2017-05-16 15:46:37.95",256,0,0.02426222,0.04603837
"2017-05-16 15:46:38",257,0,0.02561012,0.04859606
"2017-05-16 15:46:38.05",258,0,0.02527315,0.04795664
"2017-05-16 15:46:38.1",259,0,0.0259471,0.04923548
"2017-05-16 15:46:38.15",260,0,0.02561012,0.04859606
"2017-05-16 15:46:38.2",261,0,0.02628408,0.04987491
"2017-05-16 15:46:38.25",262,0,0.02662105,0.05051433
"2017-05-16 15:46:38.3",263,0,0.02628408,0.04987491
"2017-05-16 15:46:38.35",264,0,0.0259471,0.04923548
"2017-05-16 15:46:38.4",265,0,0.02695803,0.05115375
"2017-05-16 15:46:38.45",266,0,0.02662105,0.05051433
"2017-05-16 15:46:38.5",267,0,0.02695803,0.05115375
"2017-05-16 15:46:38.55",268,0,0.0259471,0.04923548
"2017-05-16 15:46:38.6",269,0,0.02628408,0.04987491
"2017-05-16 15:46:38.65",270,0,0.0259471,0.04923548
"2017-05-16 15:46:38.7",271,0,0.0259471,0.04923548
"2017-05-16 15:46:38.75",272,0,0.0259471,0.04923548
"2017-05-16 15:46:38.8",273,0,0.02561012,0.04859606
"2017-05-16 15:46:38.85",274,0,0.02527315,0.04795664
"2017-05-16 15:46:38.9",275,0,0.0245992,0.04667779
"2017-05-16 15:46:38.95",276,0,0.02527315,0.04795664
"2017-05-16 15:46:39",277,0,0.02493617,0.04731721
"2017-05-16 15:46:39.05",278,0,0.02527315,0.04795664
"2017-05-16 15:46:39.1",279,0,0.0245992,0.04667779
"2017-05-16 15:46:39.15",280,0,0.0245992,0.04667779
"2017-05-16 15:46:39.2",281,0,0.02527315,0.04795664
"2017-05-16 15:46:39.25",282,0,0.02426222,0.04603837
"2017-05-16 15:46:39.3",283,0,0.02426222,0.04603837
"2017-05-16 15:46:39.35",284,0,0.02493617,0.04731721
"2017-05-16 15:46:39.4",285,0,0.02493617,0.04731721
"2017-05-16 15:46:39.45",286,0,0.02392525,0.04539895
"2017-05-16 15:46:39.5",287,0,0.0232513,0.04412011
"2017-05-16 15:46:39.55",288,0,0.02392525,0.04539895
"2017-05-16 15:46:39.6",289,0,0.02392525,0.04539895
"2017-05-16 15:46:39.65",290,0,0.02291432,0.04348069
"2017-05-16 15:46:39.7",291,0,0.02291432,0.04348069
"2017-05-16 15:46:39.75",292,0,0.0232513,0.04412011
"2017-05-16 15:46:39.8",293,0,0.0232513,0.04412011
"2017-05-16 15:46:39.85",294,0,0.02257735,0.04284127
"2017-05-16 15:46:39.9",295,0,0.02257735,0.04284127
"2017-05-16 15:46:39.95",296,0,0.02358827,0.04475953
"2017-05-16 15:46:40",297,0,0.0232513,0.04412011
"2017-05-16 15:46:40.05",298,0,0.02257735,0.04284127
"2017-05-16 15:46:40.1",299,0,0.0232513,0.04412011
"2017-05-16 15:46:40.15",300,0,0.0232513,0.04412011
"2017-05-16 15:46:40.2",301,0,0.02392525,0.04539895
"2017-05-16 15:46:40.25",302,0,0.02358827,0.04475953
"2017-05-16 15:46:40.3",303,0,0.02392525,0.04539895
"2017-05-16 15:46:40.35",304,0,0.02392525,0.04539895
"2017-05-16 15:46:40.4",305,0,0.02493617,0.04731721
"2017-05-16 15:46:40.45",306,0,0.02426222,0.04603837
"2017-05-16 15:46:40.5",307,0,0.02426222,0.04603837
"2017-05-16 15:46:40.55",308,0,0.0245992,0.04667779
"2017-05-16 15:46:40.6",309,0,0.02527315,0.04795664
"2017-05-16 15:46:40.65",310,0,0.02561012,0.04859606
"2017-05-16 15:46:40.7",311,0,0.02527315,0.04795664
"2017-05-16 15:46:40.75",312,0,0.02527315,0.04795664
"2017-05-16 15:46:40.8",313,0,0.0259471,0.04923548
"2017-05-16 15:46:40.85",314,0,0.02628408,0.04987491
"2017-05-16 15:46:40.9",315,0,0.0259471,0.04923548
"2017-05-16 15:46:40.95",316,0,0.02695803,0.05115375
"2017-05-16 15:46:41",317,0,0.02763198,0.05243259
"2017-05-16 15:46:41.05",318,0,0.027295,0.05179317
"2017-05-16 15:46:41.1",319,0,0.02763198,0.05243259
"2017-05-16 15:46:41.15",320,0,0.027295,0.05179317
"2017-05-16 15:46:41.2",321,0,0.02796895,0.05307202
"2017-05-16 15:46:41.25",322,0,0.02796895,0.05307202
"2017-05-16 15:46:41.3",323,0,0.02830593,0.05371144
"2017-05-16 15:46:41.35",324,0,0.02796895,0.05307202
"2017-05-16 15:46:41.4",325,0,0.02796895,0.05307202
"2017-05-16 15:46:41.45",326,0,0.02830593,0.05371144
"2017-05-16 15:46:41.5",327,0,0.02796895,0.05307202
"2017-05-16 15:46:41.55",328,0,0.02796895,0.05307202
"2017-05-16 15:46:41.6",329,0,0.02897988,0.05499028
"2017-05-16 15:46:41.65",330,0,0.02796895,0.05307202
"2017-05-16 15:46:41.7",331,0,0.02763198,0.05243259
"2017-05-16 15:46:41.75",332,0,0.02796895,0.05307202
"2017-05-16 15:46:41.8",333,0,0.02763198,0.05243259
"2017-05-16 15:46:41.85",334,0,0.027295,0.05179317
"2017-05-16 15:46:41.9",335,0,0.027295,0.05179317
"2017-05-16 15:46:41.95",336,0,0.02628408,0.04987491
"2017-05-16 15:46:42",337,0,0.02628408,0.04987491
"2017-05-16 15:46:42.05",338,0,0.02561012,0.04859606
"2017-05-16 15:46:42.1",339,0,0.0259471,0.04923548
"2017-05-16 15:46:42.15",340,0,0.02561012,0.04859606
"2017-05-16 15:46:42.2",341,0,0.0259471,0.04923548
"2017-05-16 15:46:42.25",342,0,0.02493617,0.04731721
"2017-05-16 15:46:42.3",343,0,0.02493617,0.04731721
"2017-05-16 15:46:42.35",344,0,0.02527315,0.04795664
"2017-05-16 15:46:42.4",345,0,0.02426222,0.04603837
"2017-05-16 15:46:42.45",346,0,0.0245992,0.04667779
"2017-05-16 15:46:42.5",347,0,0.02527315,0.04795664
"2017-05-16 15:46:42.55",348,0,0.02358827,0.04475953
"2017-05-16 15:46:42.6",349,0,0.02392525,0.04539895
"2017-05-16 15:46:42.65",350,0,0.02358827,0.04475953
"2017-05-16 15:46:42.7",351,0,0.02392525,0.04539895
"2017-05-16 15:46:42.75",352,0,0.02291432,0.04348069
"2017-05-16 15:46:42.8",353,0,0.02358827,0.04475953
"2017-05-16 15:46:42.85",354,0,0.02257735,0.04284127
"2017-05-16 15:46:42.9",355,0,0.02291432,0.04348069
"2017-05-16 15:46:42.95",356,0,0.02291432,0.04348069
"2017-05-16 15:46:43",357,0,0.02291432,0.04348069
"2017-05-16 15:46:43.05",358,0,0.02257735,0.04284127
"2017-05-16 15:46:43.1",359,0,0.0232513,0.04412011
"2017-05-16 15:46:43.15",360,0,0.02358827,0.04475953
"2017-05-16 15:46:43.2",361,0,0.0232513,0.04412011
"2017-05-16 15:46:43.25",362,0,0.02291432,0.04348069
"2017-05-16 15:46:43.3",363,0,0.0232513,0.04412011
"2017-05-16 15:46:43.35",364,0,0.02291432,0.04348069
"2017-05-16 15:46:43.4",365,0,0.0232513,0.04412011
"2017-05-16 15:46:43.45",366,0,0.02358827,0.04475953
"2017-05-16 15:46:43.5",367,0,0.02358827,0.04475953
"2017-05-16 15:46:43.55",368,0,0.02358827,0.04475953
"2017-05-16 15:46:43.6",369,0,0.02392525,0.04539895
"2017-05-16 15:46:43.65",370,0,0.02493617,0.04731721
"2017-05-16 15:46:43.7",371,0,0.02527315,0.04795664
"2017-05-16 15:46:43.75",372,0,0.0245992,0.04667779
"2017-05-16 15:46:48.1",373,0,0.02257525,0.04283729
"2017-05-16 15:46:48.15",374,0,0.02190137,0.04155857
"2017-05-16 15:46:48.2",375,0,0.02223831,0.04219793
"2017-05-16 15:46:48.25",376,0,0.02156442,0.04091921
"2017-05-16 15:46:48.3",377,0,0.02089053,0.03964048
"2017-05-16 15:46:48.35",378,0,0.02190137,0.04155857
"2017-05-16 15:46:48.4",379,0,0.0229122,0.04347666
"2017-05-16 15:46:48.45",380,0,0.02122748,0.04027985
"2017-05-16 15:46:48.5",381,0,0.02190137,0.04155857
"2017-05-16 15:46:48.55",382,0,0.02156442,0.04091921
"2017-05-16 15:46:48.6",383,0,0.02190137,0.04155857
"2017-05-16 15:46:48.65",384,0,0.02122748,0.04027985
"2017-05-16 15:46:48.7",385,0,0.02223831,0.04219793
"2017-05-16 15:46:48.75",386,0,0.02190137,0.04155857
"2017-05-16 15:46:48.8",387,0,0.02156442,0.04091921
"2017-05-16 15:46:48.85",388,0,0.02156442,0.04091921
"2017-05-16 15:46:48.9",389,0,0.02223831,0.04219793
"2017-05-16 15:46:48.95",390,0,0.02122748,0.04027985
"2017-05-16 15:46:49",391,0,0.02190137,0.04155857
"2017-05-16 15:46:49.05",392,0,0.02089053,0.03964048
