"TOA5","Cigar","CR1000","E3121","CR1000.Std.22","CPU:SBGmeas.CR1","24627","SBG_meas"
"TIMESTAMP","RECORD","BigRedButtonPressed","SBG","SBG_flux","ExperimentID"
"TS","RN","","","",""
"","","Smp","Smp","Smp","Smp"
"2018-03-22 21:00:14.3",33980,0,0.08056039,0.152866,10020
"2018-03-22 21:00:14.35",33981,0,0.08561648,0.1624601,10020
"2018-03-22 21:00:14.4",33982,0,0.08022331,0.1522264,10020
"2018-03-22 21:00:14.45",33983,0,0.08561648,0.1624601,10020
"2018-03-22 21:00:14.5",33984,0,0.07988624,0.1515868,10020
"2018-03-22 21:00:14.55",33985,0,0.08494233,0.1611809,10020
"2018-03-22 21:00:14.6",33986,0,0.07887502,0.149668,10020
"2018-03-22 21:00:14.65",33987,0,0.0829199,0.1573433,10020
"2018-03-22 21:00:14.7",33988,0,0.0778638,0.1477492,10020
"2018-03-22 21:00:14.75",33989,0,0.08224574,0.156064,10020
"2018-03-22 21:00:14.8",33990,0,0.07617844,0.1445511,10020
"2018-03-22 21:00:14.85",33991,0,0.08123453,0.1541452,10020
"2018-03-22 21:00:14.9",33992,0,0.07685258,0.1458303,10020
"2018-03-22 21:00:14.95",33993,0,0.08056039,0.152866,10020
"2018-03-22 21:00:15",33994,0,0.07651551,0.1451907,10020
"2018-03-22 21:00:15.05",33995,0,0.08089746,0.1535056,10020
"2018-03-22 21:00:15.1",33996,0,0.07617844,0.1445511,10020
"2018-03-22 21:00:15.15",33997,0,0.08190867,0.1554244,10020
"2018-03-22 21:00:15.2",33998,0,0.07752673,0.1471095,10020
"2018-03-22 21:00:15.25",33999,0,0.0815716,0.1547848,10020
"2018-03-22 21:00:15.3",34000,0,0.07718965,0.1464699,10020
"2018-03-22 21:00:15.35",34001,0,0.08325697,0.1579829,10020
"2018-03-22 21:00:15.4",34002,0,0.07853795,0.1490284,10020
"2018-03-22 21:00:15.45",34003,0,0.08258282,0.1567036,10020
"2018-03-22 21:00:15.5",34004,0,0.0778638,0.1477492,10020
"2018-03-22 21:00:15.55",34005,0,0.08190867,0.1554244,10020
"2018-03-22 21:00:15.6",34006,0,0.0778638,0.1477492,10020
"2018-03-22 21:00:15.65",34007,0,0.08224574,0.156064,10020
"2018-03-22 21:00:15.7",34008,0,0.07752673,0.1471095,10020
"2018-03-22 21:00:15.75",34009,0,0.08123453,0.1541452,10020
"2018-03-22 21:00:15.8",34010,0,0.07752673,0.1471095,10020
"2018-03-22 21:00:15.85",34011,0,0.0815716,0.1547848,10020
"2018-03-22 21:00:15.9",34012,0,0.07718965,0.1464699,10020
"2018-03-22 21:00:15.95",34013,0,0.08056039,0.152866,10020
"2018-03-22 21:00:16",34014,0,0.07752673,0.1471095,10020
"2018-03-22 21:00:16.05",34015,0,0.08056039,0.152866,10020
"2018-03-22 21:00:16.1",34016,0,0.07651551,0.1451907,10020
"2018-03-22 21:00:16.15",34017,0,0.08089746,0.1535056,10020
"2018-03-22 21:00:16.2",34018,0,0.07718965,0.1464699,10020
"2018-03-22 21:00:16.25",34019,0,0.08056039,0.152866,10020
"2018-03-22 21:00:16.3",34020,0,0.07617844,0.1445511,10020
"2018-03-22 21:00:16.35",34021,0,0.08022331,0.1522264,10020
"2018-03-22 21:00:16.4",34022,0,0.07617844,0.1445511,10020
"2018-03-22 21:00:16.45",34023,0,0.07988624,0.1515868,10020
"2018-03-22 21:00:16.5",34024,0,0.07617844,0.1445511,10020
"2018-03-22 21:00:16.55",34025,0,0.07853795,0.1490284,10020
"2018-03-22 21:00:16.6",34026,0,0.0755043,0.1432719,10020
"2018-03-22 21:00:16.65",34027,0,0.0778638,0.1477492,10020
"2018-03-22 21:00:16.7",34028,0,0.074156,0.1407135,10020
"2018-03-22 21:00:16.75",34029,0,0.07651551,0.1451907,10020
"2018-03-22 21:00:16.8",34030,0,0.07348186,0.1394343,10020
"2018-03-22 21:00:16.85",34031,0,0.07617844,0.1445511,10020
"2018-03-22 21:00:16.9",34032,0,0.07381893,0.1400739,10020
"2018-03-22 21:00:16.95",34033,0,0.07718965,0.1464699,10020
"2018-03-22 21:00:17",34034,0,0.074156,0.1407135,10020
"2018-03-22 21:00:17.05",34035,0,0.07651551,0.1451907,10020
"2018-03-22 21:00:17.1",34036,0,0.07449307,0.1413531,10020
"2018-03-22 21:00:17.15",34037,0,0.0778638,0.1477492,10020
"2018-03-22 21:00:17.2",34038,0,0.07584137,0.1439115,10020
"2018-03-22 21:00:17.25",34039,0,0.07921209,0.1503076,10020
"2018-03-22 21:00:17.3",34040,0,0.07651551,0.1451907,10020
"2018-03-22 21:00:17.35",34041,0,0.08089746,0.1535056,10020
"2018-03-22 21:00:17.4",34042,0,0.07887502,0.149668,10020
"2018-03-22 21:00:17.45",34043,0,0.08460525,0.1605413,10020
"2018-03-22 21:00:17.5",34044,0,0.08224574,0.156064,10020
"2018-03-22 21:00:17.55",34045,0,0.08662769,0.1643789,10020
"2018-03-22 21:00:17.6",34046,0,0.08561648,0.1624601,10020
"2018-03-22 21:00:17.65",34047,0,0.08932427,0.1694958,10020
"2018-03-22 21:00:17.7",34048,0,0.08865013,0.1682166,10020
"2018-03-22 21:00:17.75",34049,0,0.09235793,0.1752522,10020
"2018-03-22 21:00:17.8",34050,0,0.09100964,0.1726938,10020
"2018-03-22 21:00:17.85",34051,0,0.09539159,0.1810087,10020
"2018-03-22 21:00:17.9",34052,0,0.09370622,0.1778107,10020
"2018-03-22 21:00:17.95",34053,0,0.09842524,0.1867651,10020
"2018-03-22 21:00:18",34054,0,0.09741402,0.1848463,10020
"2018-03-22 21:00:18.05",34055,0,0.102133,0.1938008,10020
"2018-03-22 21:00:18.1",34056,0,0.09977353,0.1893236,10020
"2018-03-22 21:00:18.15",34057,0,0.1031443,0.1957196,10020
"2018-03-22 21:00:18.2",34058,0,0.1011218,0.191882,10020
"2018-03-22 21:00:18.25",34059,0,0.1041555,0.1976385,10020
"2018-03-22 21:00:18.3",34060,0,0.102133,0.1938008,10020
"2018-03-22 21:00:18.35",34061,0,0.1048296,0.1989177,10020
"2018-03-22 21:00:18.4",34062,0,0.102133,0.1938008,10020
"2018-03-22 21:00:18.45",34063,0,0.1055038,0.2001969,10020
"2018-03-22 21:00:18.5",34064,0,0.1024701,0.1944404,10020
"2018-03-22 21:00:18.55",34065,0,0.1051667,0.1995573,10020
"2018-03-22 21:00:18.6",34066,0,0.1031443,0.1957196,10020
"2018-03-22 21:00:18.65",34067,0,0.1055038,0.2001969,10020
"2018-03-22 21:00:18.7",34068,0,0.1031443,0.1957196,10020
"2018-03-22 21:00:18.75",34069,0,0.1051667,0.1995573,10020
"2018-03-22 21:00:18.8",34070,0,0.1041555,0.1976385,10020
"2018-03-22 21:00:18.85",34071,0,0.106515,0.2021157,10020
"2018-03-22 21:00:18.9",34072,0,0.1055038,0.2001969,10020
"2018-03-22 21:00:18.95",34073,0,0.1078633,0.2046741,10020
"2018-03-22 21:00:19",34074,0,0.106515,0.2021157,10020
"2018-03-22 21:00:19.05",34075,0,0.1098857,0.2085118,10020
"2018-03-22 21:00:19.1",34076,0,0.1071891,0.2033949,10020
"2018-03-22 21:00:19.15",34077,0,0.1092116,0.2072326,10020
"2018-03-22 21:00:19.2",34078,0,0.1085374,0.2059534,10020
"2018-03-22 21:00:19.25",34079,0,0.1092116,0.2072326,10020
"2018-03-22 21:00:19.3",34080,0,0.1085374,0.2059534,10020
"2018-03-22 21:00:19.35",34081,0,0.1102228,0.2091514,10020
"2018-03-22 21:00:19.4",34082,0,0.1085374,0.2059534,10020
"2018-03-22 21:00:19.45",34083,0,0.1088745,0.206593,10020
"2018-03-22 21:00:19.5",34084,0,0.1075262,0.2040345,10020
"2018-03-22 21:00:19.55",34085,0,0.1088745,0.206593,10020
"2018-03-22 21:00:19.6",34086,0,0.1082003,0.2053138,10020
"2018-03-22 21:00:19.65",34087,0,0.1098857,0.2085118,10020
"2018-03-22 21:00:19.7",34088,0,0.1095486,0.2078722,10020
"2018-03-22 21:00:19.75",34089,0,0.1115711,0.2117098,10020
"2018-03-22 21:00:19.8",34090,0,0.111234,0.2110702,10020
"2018-03-22 21:00:19.85",34091,0,0.1129194,0.2142683,10020
"2018-03-22 21:00:19.9",34092,0,0.1132564,0.2149079,10020
"2018-03-22 21:00:19.95",34093,0,0.1139306,0.2161871,10020
"2018-03-22 21:00:20",34094,0,0.1142677,0.2168267,10020
"2018-03-22 21:00:20.05",34095,0,0.1152789,0.2187455,10020
"2018-03-22 21:00:20.1",34096,0,0.115953,0.2200247,10020
"2018-03-22 21:00:20.15",34097,0,0.1166272,0.2213039,10020
"2018-03-22 21:00:20.2",34098,0,0.1152789,0.2187455,10020
"2018-03-22 21:00:20.25",34099,0,0.1162901,0.2206643,10020
"2018-03-22 21:00:20.3",34100,0,0.1156159,0.2193851,10020
"2018-03-22 21:00:20.35",34101,0,0.115953,0.2200247,10020
"2018-03-22 21:00:20.4",34102,0,0.1149418,0.2181059,10020
"2018-03-22 21:00:20.45",34103,0,0.1152789,0.2187455,10020
"2018-03-22 21:00:20.5",34104,0,0.1142677,0.2168267,10020
"2018-03-22 21:00:20.55",34105,0,0.1149418,0.2181059,10020
"2018-03-22 21:00:20.6",34106,0,0.1149418,0.2181059,10020
"2018-03-22 21:00:20.65",34107,0,0.1142677,0.2168267,10020
"2018-03-22 21:00:20.7",34108,0,0.1129194,0.2142683,10020
"2018-03-22 21:00:20.75",34109,0,0.1132564,0.2149079,10020
"2018-03-22 21:00:20.8",34110,0,0.1139306,0.2161871,10020
"2018-03-22 21:00:20.85",34111,0,0.1139306,0.2161871,10020
"2018-03-22 21:00:20.9",34112,0,0.1129194,0.2142683,10020
"2018-03-22 21:00:20.95",34113,0,0.1132564,0.2149079,10020
"2018-03-22 21:00:21",34114,0,0.1122452,0.212989,10020
"2018-03-22 21:00:21.05",34115,0,0.1139306,0.2161871,10020
"2018-03-22 21:00:21.1",34116,0,0.1139306,0.2161871,10020
"2018-03-22 21:00:21.15",34117,0,0.1135935,0.2155475,10020
"2018-03-22 21:00:21.2",34118,0,0.1146047,0.2174663,10020
"2018-03-22 21:00:21.25",34119,0,0.1149418,0.2181059,10020
"2018-03-22 21:00:21.3",34120,0,0.1152789,0.2187455,10020
"2018-03-22 21:00:21.35",34121,0,0.1152789,0.2187455,10020
"2018-03-22 21:00:21.4",34122,0,0.1166272,0.2213039,10020
"2018-03-22 21:00:21.45",34123,0,0.1156159,0.2193851,10020
"2018-03-22 21:00:21.5",34124,0,0.1169642,0.2219435,10020
"2018-03-22 21:00:21.55",34125,0,0.1166272,0.2213039,10020
"2018-03-22 21:00:21.6",34126,0,0.1183125,0.224502,10020
"2018-03-22 21:00:21.65",34127,0,0.1183125,0.224502,10020
"2018-03-22 21:00:21.7",34128,0,0.1193237,0.2264208,10020
"2018-03-22 21:00:21.75",34129,0,0.1199979,0.2277,10020
"2018-03-22 21:00:21.8",34130,0,0.120335,0.2283396,10020
"2018-03-22 21:00:21.85",34131,0,0.120335,0.2283396,10020
"2018-03-22 21:00:21.9",34132,0,0.1213462,0.2302584,10020
"2018-03-22 21:00:21.95",34133,0,0.1210091,0.2296188,10020
"2018-03-22 21:00:22",34134,0,0.1216833,0.230898,10020
"2018-03-22 21:00:22.05",34135,0,0.1223574,0.2321772,10020
"2018-03-22 21:00:22.1",34136,0,0.1233686,0.2340961,10020
"2018-03-22 21:00:22.15",34137,0,0.1237057,0.2347357,10020
"2018-03-22 21:00:22.2",34138,0,0.125054,0.2372941,10020
"2018-03-22 21:00:22.25",34139,0,0.1253911,0.2379337,10020
"2018-03-22 21:00:22.3",34140,0,0.1274135,0.2417713,10020
"2018-03-22 21:00:22.35",34141,0,0.1284247,0.2436902,10020
"2018-03-22 21:00:22.4",34142,0,0.1294359,0.245609,10020
"2018-03-22 21:00:22.45",34143,0,0.1294359,0.245609,10020
"2018-03-22 21:00:22.5",34144,0,0.1311213,0.248807,10020
"2018-03-22 21:00:22.55",34145,0,0.1311213,0.248807,10020
"2018-03-22 21:00:22.6",34146,0,0.1314584,0.2494466,10020
"2018-03-22 21:00:22.65",34147,0,0.1321325,0.2507258,10020
"2018-03-22 21:00:22.7",34148,0,0.1324696,0.2513654,10020
"2018-03-22 21:00:22.75",34149,0,0.1321325,0.2507258,10020
"2018-03-22 21:00:22.8",34150,0,0.1328067,0.252005,10020
"2018-03-22 21:00:22.85",34151,0,0.1317954,0.2500862,10020
"2018-03-22 21:00:22.9",34152,0,0.1317954,0.2500862,10020
"2018-03-22 21:00:22.95",34153,0,0.1314584,0.2494466,10020
"2018-03-22 21:00:23",34154,0,0.1314584,0.2494466,10020
"2018-03-22 21:00:23.05",34155,0,0.1314584,0.2494466,10020
"2018-03-22 21:00:23.1",34156,0,0.1311213,0.248807,10020
"2018-03-22 21:00:23.15",34157,0,0.1311213,0.248807,10020
"2018-03-22 21:00:23.2",34158,0,0.1317954,0.2500862,10020
"2018-03-22 21:00:23.25",34159,0,0.1311213,0.248807,10020
"2018-03-22 21:00:23.3",34160,0,0.1328067,0.252005,10020
"2018-03-22 21:00:23.35",34161,0,0.1331437,0.2526447,10020
"2018-03-22 21:00:23.4",34162,0,0.1338179,0.2539239,10020
"2018-03-22 21:00:23.45",34163,0,0.1324696,0.2513654,10020
"2018-03-22 21:00:23.5",34164,0,0.1348291,0.2558427,10020
"2018-03-22 21:00:23.55",34165,0,0.1341549,0.2545635,10020
"2018-03-22 21:00:23.6",34166,0,0.134492,0.2552031,10020
"2018-03-22 21:00:23.65",34167,0,0.1348291,0.2558427,10020
"2018-03-22 21:00:23.7",34168,0,0.1365145,0.2590407,10020
"2018-03-22 21:00:23.75",34169,0,0.1355032,0.2571219,10020
"2018-03-22 21:00:23.8",34170,0,0.1378627,0.2615991,10020
"2018-03-22 21:00:23.85",34171,0,0.1371886,0.2603199,10020
"2018-03-22 21:00:23.9",34172,0,0.1381998,0.2622387,10020
"2018-03-22 21:00:23.95",34173,0,0.1378627,0.2615991,10020
"2018-03-22 21:00:24",34174,0,0.1405593,0.266716,10020
"2018-03-22 21:00:24.05",34175,0,0.1395481,0.2647972,10020
"2018-03-22 21:00:24.1",34176,0,0.1419076,0.2692744,10020
"2018-03-22 21:00:24.15",34177,0,0.1412335,0.2679952,10020
"2018-03-22 21:00:24.2",34178,0,0.1425818,0.2705536,10020
"2018-03-22 21:00:24.25",34179,0,0.1425818,0.2705536,10020
"2018-03-22 21:00:24.3",34180,0,0.1446042,0.2743913,10020
"2018-03-22 21:00:24.35",34181,0,0.1442671,0.2737516,10020
"2018-03-22 21:00:24.4",34182,0,0.1462896,0.2775893,10020
"2018-03-22 21:00:24.45",34183,0,0.1466266,0.2782289,10020
"2018-03-22 21:00:24.5",34184,0,0.1476379,0.2801477,10020
"2018-03-22 21:00:24.55",34185,0,0.1486491,0.2820666,10020
"2018-03-22 21:00:24.6",34186,0,0.1493232,0.2833458,10020
"2018-03-22 21:00:24.65",34187,0,0.1499974,0.284625,10020
"2018-03-22 21:00:24.7",34188,0,0.1516827,0.287823,10020
"2018-03-22 21:00:24.75",34189,0,0.1516827,0.287823,10020
"2018-03-22 21:00:24.8",34190,0,0.1520198,0.2884626,10020
"2018-03-22 21:00:24.85",34191,0,0.1516827,0.287823,10020
"2018-03-22 21:00:24.9",34192,0,0.1540422,0.2923003,10020
"2018-03-22 21:00:24.95",34193,0,0.1537052,0.2916606,10020
"2018-03-22 21:00:25",34194,0,0.1547164,0.2935795,10020
"2018-03-22 21:00:25.05",34195,0,0.1553905,0.2948587,10020
"2018-03-22 21:00:25.1",34196,0,0.1553905,0.2948587,10020
"2018-03-22 21:00:25.15",34197,0,0.1547164,0.2935795,10020
"2018-03-22 21:00:25.2",34198,0,0.1553905,0.2948587,10020
"2018-03-22 21:00:25.25",34199,0,0.1553905,0.2948587,10020
"2018-03-22 21:00:25.3",34200,0,0.1567388,0.2974171,10020
"2018-03-22 21:00:25.35",34201,0,0.1557276,0.2954983,10020
"2018-03-22 21:00:25.4",34202,0,0.1570759,0.2980567,10020
"2018-03-22 21:00:25.45",34203,0,0.1567388,0.2974171,10020
"2018-03-22 21:00:25.5",34204,0,0.1570759,0.2980567,10020
"2018-03-22 21:00:25.55",34205,0,0.1564018,0.2967775,10020
"2018-03-22 21:00:25.6",34206,0,0.1587613,0.3012547,10020
"2018-03-22 21:00:25.65",34207,0,0.157413,0.2986963,10020
"2018-03-22 21:00:25.7",34208,0,0.1594354,0.302534,10020
"2018-03-22 21:00:25.75",34209,0,0.15775,0.2993359,10020
"2018-03-22 21:00:25.8",34210,0,0.1584242,0.3006151,10020
"2018-03-22 21:00:25.85",34211,0,0.15775,0.2993359,10020
"2018-03-22 21:00:25.9",34212,0,0.1580871,0.2999755,10020
"2018-03-22 21:00:25.95",34213,0,0.1560647,0.2961379,10020
"2018-03-22 21:00:26",34214,0,0.1584242,0.3006151,10020
"2018-03-22 21:00:26.05",34215,0,0.157413,0.2986963,10020
"2018-03-22 21:00:26.1",34216,0,0.1601095,0.3038132,10020
"2018-03-22 21:00:26.15",34217,0,0.1590983,0.3018944,10020
"2018-03-22 21:00:26.2",34218,0,0.1617949,0.3070112,10020
"2018-03-22 21:00:26.25",34219,0,0.1634803,0.3102092,10020
"2018-03-22 21:00:26.3",34220,0,0.1688734,0.320443,10020
"2018-03-22 21:00:26.35",34221,0,0.17157,0.3255598,10020
"2018-03-22 21:00:26.4",34222,0,0.1773003,0.3364331,10020
"2018-03-22 21:00:26.45",34223,0,0.1820193,0.3453876,10020
"2018-03-22 21:00:26.5",34224,0,0.1880866,0.3569005,10020
"2018-03-22 21:00:26.55",34225,0,0.1914573,0.3632966,10020
"2018-03-22 21:00:26.6",34226,0,0.1958393,0.3716115,10020
"2018-03-22 21:00:26.65",34227,0,0.1961763,0.3722511,10020
"2018-03-22 21:00:26.7",34228,0,0.2005583,0.380566,10020
"2018-03-22 21:00:26.75",34229,0,0.1988729,0.3773679,10020
"2018-03-22 21:00:26.8",34230,0,0.2012324,0.3818452,10020
"2018-03-22 21:00:26.85",34231,0,0.1988729,0.3773679,10020
"2018-03-22 21:00:26.9",34232,0,0.2012324,0.3818452,10020
"2018-03-22 21:00:26.95",34233,0,0.1981988,0.3760887,10020
"2018-03-22 21:00:27",34234,0,0.2005583,0.380566,10020
"2018-03-22 21:00:27.05",34235,0,0.1968505,0.3735303,10020
"2018-03-22 21:00:27.1",34236,0,0.1988729,0.3773679,10020
"2018-03-22 21:00:27.15",34237,0,0.1958393,0.3716115,10020
"2018-03-22 21:00:27.2",34238,0,0.1975246,0.3748095,10020
"2018-03-22 21:00:27.25",34239,0,0.1958393,0.3716115,10020
"2018-03-22 21:00:27.3",34240,0,0.1981988,0.3760887,10020
"2018-03-22 21:00:27.35",34241,0,0.1958393,0.3716115,10020
"2018-03-22 21:00:27.4",34242,0,0.1978617,0.3754492,10020
"2018-03-22 21:00:27.45",34243,0,0.1961763,0.3722511,10020
"2018-03-22 21:00:27.5",34244,0,0.1998841,0.3792868,10020
"2018-03-22 21:00:27.55",34245,0,0.2022436,0.383764,10020
"2018-03-22 21:00:27.6",34246,0,0.2103334,0.3991146,10020
"2018-03-22 21:00:27.65",34247,0,0.2170748,0.4119067,10020
"2018-03-22 21:00:27.7",34248,0,0.231569,0.4394098,10020
"2018-03-22 21:00:27.75",34249,0,0.2433665,0.461796,10020
"2018-03-22 21:00:27.8",34250,0,0.2585348,0.4905783,10020
"2018-03-22 21:00:27.85",34251,0,0.2693211,0.5110458,10020
"2018-03-22 21:00:27.9",34252,0,0.2824669,0.5359904,10020
"2018-03-22 21:00:27.95",34253,0,0.291905,0.5538994,10020
"2018-03-22 21:00:28",34254,0,0.3040396,0.5769252,10020
"2018-03-22 21:00:28.05",34255,0,0.3111181,0.5903569,10020
"2018-03-22 21:00:28.1",34256,0,0.3212303,0.6095452,10020
"2018-03-22 21:00:28.15",34257,0,0.3262864,0.6191393,10020
"2018-03-22 21:00:28.2",34258,0,0.3343762,0.6344898,10020
"2018-03-22 21:00:28.25",34259,0,0.3357244,0.6370482,10020
"2018-03-22 21:00:28.3",34260,0,0.3444883,0.653678,10020
"2018-03-22 21:00:28.35",34261,0,0.3461737,0.6568761,10020
"2018-03-22 21:00:28.4",34262,0,0.3556117,0.6747851,10020
"2018-03-22 21:00:28.45",34263,0,0.3623532,0.6875772,10020
"2018-03-22 21:00:28.5",34264,0,0.3768473,0.7150803,10020
"2018-03-22 21:00:28.55",34265,0,0.3883078,0.7368269,10020
"2018-03-22 21:00:28.6",34266,0,0.4119029,0.7815993,10020
"2018-03-22 21:00:28.65",34267,0,0.4193185,0.7956707,10020
"2018-03-22 21:00:28.7",34268,0,0.4452731,0.8449204,10020
"2018-03-22 21:00:28.75",34269,0,0.4553853,0.8641086,10020
"2018-03-22 21:00:28.8",34270,0,0.468194,0.8884137,10020
"2018-03-22 21:00:28.85",34271,0,0.472576,0.8967286,10020
"2018-03-22 21:00:28.9",34272,0,0.482014,0.9146376,10020
"2018-03-22 21:00:28.95",34273,0,0.4853847,0.9210336,10020
"2018-03-22 21:00:29",34274,0,0.4951598,0.9395822,10020
"2018-03-22 21:00:29.05",34275,0,0.5015642,0.9517347,10020
"2018-03-22 21:00:29.1",34276,0,0.5093169,0.9664457,10020
"2018-03-22 21:00:29.15",34277,0,0.5123506,0.9722022,10020
"2018-03-22 21:00:29.2",34278,0,0.5251593,0.9965072,10020
"2018-03-22 21:00:29.25",34279,0,0.5319008,1.009299,10020
"2018-03-22 21:00:29.3",34280,0,0.5460578,1.036163,10020
"2018-03-22 21:00:29.35",34281,0,0.5517881,1.047036,10020
"2018-03-22 21:00:29.4",34282,0,0.5693159,1.080296,10020
"2018-03-22 21:00:29.45",34283,0,0.5753832,1.091809,10020
"2018-03-22 21:00:29.5",34284,0,0.5929109,1.125068,10020
"2018-03-22 21:00:29.55",34285,0,0.6047085,1.147454,10020
"2018-03-22 21:00:29.6",34286,0,0.6293148,1.194146,10020
"2018-03-22 21:00:29.65",34287,0,0.6529099,1.238918,10020
"2018-03-22 21:00:29.7",34288,0,0.6845948,1.299041,10020
"2018-03-22 21:00:29.75",34289,0,0.7290883,1.383469,10020
"2018-03-22 21:00:29.8",34290,0,0.7803234,1.48069,10020
"2018-03-22 21:00:29.85",34291,0,0.8268394,1.568955,10020
"2018-03-22 21:00:29.9",34292,0,0.8888608,1.686643,10020
"2018-03-22 21:00:29.95",34293,0,0.9481856,1.799214,10020
"2018-03-22 21:00:30",34294,0,1.019308,1.934171,10020
"2018-03-22 21:00:30.05",34295,0,1.076947,2.043543,10020
"2018-03-22 21:00:30.1",34296,0,1.144025,2.170825,10020
"2018-03-22 21:00:30.15",34297,0,1.19526,2.268045,10020
"2018-03-22 21:00:30.2",34298,0,1.25054,2.372941,10020
"2018-03-22 21:00:30.25",34299,0,1.301438,2.469522,10020
"2018-03-22 21:00:30.3",34300,0,1.355707,2.572498,10020
"2018-03-22 21:00:30.35",34301,0,1.409835,2.675209,10020
"2018-03-22 21:00:30.4",34302,0,1.477645,2.803881,10020
"2018-03-22 21:00:30.45",34303,0,1.550515,2.942154,10020
"2018-03-22 21:00:30.5",34304,0,1.632494,3.097712,10020
"2018-03-22 21:00:30.55",34305,0,1.733703,3.289758,10020
"2018-03-22 21:00:30.6",34306,0,1.839972,3.491407,10020
"2018-03-22 21:00:30.65",34307,0,1.964458,3.727625,10020
"2018-03-22 21:00:30.7",34308,0,2.108175,4.000331,10020
"2018-03-22 21:00:30.75",34309,0,2.247842,4.265356,10020
"2018-03-22 21:00:30.8",34310,0,2.361196,4.480448,10020
"2018-03-22 21:00:30.85",34311,0,2.55248,4.843416,10020
"2018-03-22 21:00:30.9",34312,0,2.731619,5.183338,10020
"2018-03-22 21:00:30.95",34313,0,2.897601,5.498295,10020
"2018-03-22 21:00:31",34314,0,3.070668,5.826694,10020
"2018-03-22 21:00:31.05",34315,0,3.238674,6.145492,10020
"2018-03-22 21:00:31.1",34316,0,3.402632,6.456607,10020
"2018-03-22 21:00:31.15",34317,0,3.572663,6.779246,10020
"2018-03-22 21:00:31.2",34318,0,3.73156,7.080759,10020
"2018-03-22 21:00:31.25",34319,0,3.892482,7.386113,10020
"2018-03-22 21:00:31.3",34320,0,4.025065,7.637694,10020
"2018-03-22 21:00:31.35",34321,0,4.184974,7.941127,10020
"2018-03-22 21:00:31.4",34322,0,4.339824,8.23496,10020
"2018-03-22 21:00:31.45",34323,0,4.48354,8.507665,10020
"2018-03-22 21:00:31.5",34324,0,4.670775,8.862951,10020
"2018-03-22 21:00:31.55",34325,0,4.845866,9.195192,10020
"2018-03-22 21:00:31.6",34326,0,4.997679,9.483262,10020
"2018-03-22 21:00:31.65",34327,0,5.154552,9.780934,10020
"2018-03-22 21:00:31.7",34328,0,5.307377,10.07092,10020
"2018-03-22 21:00:31.75",34329,0,5.45413,10.34939,10020
"2018-03-22 21:00:31.8",34330,0,5.622136,10.66819,10020
"2018-03-22 21:00:31.85",34331,0,5.781034,10.9697,10020
"2018-03-22 21:00:31.9",34332,0,5.974342,11.33651,10020
"2018-03-22 21:00:31.95",34333,0,6.128179,11.62842,10020
"2018-03-22 21:00:32",34334,0,6.287076,11.92994,10020
"2018-03-22 21:00:32.05",34335,0,6.438889,12.21801,10020
"2018-03-22 21:00:32.1",34336,0,6.586654,12.49839,10020
"2018-03-22 21:00:32.15",34337,0,6.722273,12.75574,10020
"2018-03-22 21:00:32.2",34338,0,6.870038,13.03612,10020
"2018-03-22 21:00:32.25",34339,0,6.999237,13.28128,10020
"2018-03-22 21:00:32.3",34340,0,7.140431,13.54921,10020
"2018-03-22 21:00:32.35",34341,0,7.261456,13.77885,10020
"2018-03-22 21:00:32.4",34342,0,7.379118,14.00212,10020
"2018-03-22 21:00:32.45",34343,0,7.530398,14.28918,10020
"2018-03-22 21:00:32.5",34344,0,7.621167,14.46142,10020
"2018-03-22 21:00:32.55",34345,0,7.725382,14.65917,10020
"2018-03-22 21:00:32.6",34346,0,7.822874,14.84416,10020
"2018-03-22 21:00:32.65",34347,0,7.896833,14.9845,10020
"2018-03-22 21:00:32.7",34348,0,8.017858,15.21415,10020
"2018-03-22 21:00:32.75",34349,0,8.122073,15.4119,10020
"2018-03-22 21:00:32.8",34350,0,8.253182,15.66069,10020
"2018-03-22 21:00:32.85",34351,0,8.364121,15.8712,10020
"2018-03-22 21:00:32.9",34352,0,8.491869,16.1136,10020
"2018-03-22 21:00:32.95",34353,0,8.619617,16.35601,10020
"2018-03-22 21:00:33",34354,0,8.79443,16.68772,10020
"2018-03-22 21:00:33.05",34355,0,8.935625,16.95564,10020
"2018-03-22 21:00:33.1",34356,0,9.103714,17.2746,10020
"2018-03-22 21:00:33.15",34357,0,9.302059,17.65097,10020
"2018-03-22 21:00:33.2",34358,0,9.493681,18.01457,10020
"2018-03-22 21:00:33.25",34359,0,9.695388,18.39732,10020
"2018-03-22 21:00:33.3",34360,0,9.930713,18.84386,10020
"2018-03-22 21:00:33.35",34361,0,10.16604,19.2904,10020
"2018-03-22 21:00:33.4",34362,0,10.4249,19.78158,10020
"2018-03-22 21:00:33.45",34363,0,10.68711,20.27915,10020
"2018-03-22 21:00:33.5",34364,0,10.9695,20.815,10020
"2018-03-22 21:00:33.55",34365,0,11.24181,21.33171,10020
"2018-03-22 21:00:33.6",34366,0,11.52756,21.87393,10020
"2018-03-22 21:00:33.65",34367,0,11.81331,22.41615,10020
"2018-03-22 21:00:33.7",34368,0,12.10915,22.97751,10020
"2018-03-22 21:00:33.75",34369,0,12.40835,23.54525,10020
"2018-03-22 21:00:33.8",34370,0,12.72436,24.14489,10020
"2018-03-22 21:00:33.85",34371,0,13.04709,24.75728,10020
